Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;1999;2000;2001;2002;2003
Slovenia;Pakistan;Export;  All Products;Trade Value (US$ Thousand);7111,596;8045,679;7965,995;8708,869;14473,299
Slovenia;Panama;Export;  All Products;Trade Value (US$ Thousand);463,433;1010,366;1081,527;994,534;790,54
Slovenia;Papua New Guinea;Export;  All Products;Trade Value (US$ Thousand);164,901;34,735;105,295;89,103;61,193
Slovenia;Paraguay;Export;  All Products;Trade Value (US$ Thousand);97,641;151,759;90,671;63,963;5,983
Slovenia;Peru;Export;  All Products;Trade Value (US$ Thousand);441,382;281,97;144,176;304,536;266,069
Slovenia;Philippines;Export;  All Products;Trade Value (US$ Thousand);818,681;1672,168;416,095;1005,924;879,949
Slovenia;Poland;Export;  All Products;Trade Value (US$ Thousand);189750,827;226380,295;242338,545;288121,236;351786,451
Slovenia;Portugal;Export;  All Products;Trade Value (US$ Thousand);11803,693;15537,304;14915,181;20745,409;22242,525
Slovenia;Qatar;Export;  All Products;Trade Value (US$ Thousand);529,234;306,55;313,581;545,469;535,543
Slovenia;Romania;Export;  All Products;Trade Value (US$ Thousand);41549,293;48614,652;58281,783;74733,185;103353,867
Slovenia;Russian Federation;Export;  All Products;Trade Value (US$ Thousand);128843,675;191150,727;281104,475;302987,444;394534,252
Slovenia;Rwanda;Export;  All Products;Trade Value (US$ Thousand);16,364;6,255;;218,507;
Slovenia;San Marino;Export;  All Products;Trade Value (US$ Thousand);;1110,189;3576,772;4971,779;5951,688
Slovenia;Saudi Arabia;Export;  All Products;Trade Value (US$ Thousand);23333,507;14465,169;18004,218;26189,36;21545,853
Slovenia;Senegal;Export;  All Products;Trade Value (US$ Thousand);158,94;375,458;363,497;191,981;191,498
Slovenia;Serbia, FR(Serbia/Montenegro);Export;  All Products;Trade Value (US$ Thousand);84836,316;143413,939;235584,916;329603,793;392727,819
Slovenia;Seychelles;Export;  All Products;Trade Value (US$ Thousand);22,841;1,937;23,569;19,219;31,776
Slovenia;Sierra Leone;Export;  All Products;Trade Value (US$ Thousand);16,327;1096,367;504,738;2019,252;1967,012
Slovenia;Singapore;Export;  All Products;Trade Value (US$ Thousand);2706,019;2336,865;3607,833;3264,345;3218,444
Slovenia;Slovak Republic;Export;  All Products;Trade Value (US$ Thousand);62101,461;69498,903;83312,791;125474,365;183558,892
Slovenia;Solomon Islands;Export;  All Products;Trade Value (US$ Thousand);;;;;2,645
Slovenia;Somalia;Export;  All Products;Trade Value (US$ Thousand);2,237;5,032;9,968;;
Slovenia;South Africa;Export;  All Products;Trade Value (US$ Thousand);4587,288;8488,604;7585,318;8186,601;8987,22
Slovenia;Spain;Export;  All Products;Trade Value (US$ Thousand);75809,761;83741,979;89682,512;109506,451;186781,609
Slovenia;Special Categories;Export;  All Products;Trade Value (US$ Thousand);;2149,382;3259,41;1784,169;1753,976
Slovenia;Sri Lanka;Export;  All Products;Trade Value (US$ Thousand);116,65;807,927;418,38;709,591;494,132
Slovenia;St. Kitts and Nevis;Export;  All Products;Trade Value (US$ Thousand);;21,639;;;
Slovenia;St. Vincent and the Grenadines;Export;  All Products;Trade Value (US$ Thousand);1,857;62,765;140,756;;
Slovenia;Suriname;Export;  All Products;Trade Value (US$ Thousand);3,979;52,43;135,046;295,261;175,772
Slovenia;Sweden;Export;  All Products;Trade Value (US$ Thousand);61129,227;61091,156;73390,576;92046,721;118259,427
Slovenia;Switzerland;Export;  All Products;Trade Value (US$ Thousand);92201,075;106631,251;102060,749;173785,346;173741,531
Slovenia;Syrian Arab Republic;Export;  All Products;Trade Value (US$ Thousand);7134,594;9789,708;9037,477;10366,927;9453,015
Slovenia;Tajikistan;Export;  All Products;Trade Value (US$ Thousand);;;;;49,212
Slovenia;Tanzania;Export;  All Products;Trade Value (US$ Thousand);50,131;28,691;31,278;51,168;66,576
Slovenia;Thailand;Export;  All Products;Trade Value (US$ Thousand);6053,467;5975,644;4517,84;5627,84;5547,486
Slovenia;Togo;Export;  All Products;Trade Value (US$ Thousand);;1,727;36,382;41,706;
Slovenia;Tokelau;Export;  All Products;Trade Value (US$ Thousand);;;3,255;;
Slovenia;Trinidad and Tobago;Export;  All Products;Trade Value (US$ Thousand);37,186;0,008;39,13;36,021;87,301
Slovenia;Tunisia;Export;  All Products;Trade Value (US$ Thousand);5048,238;3196,919;4365,264;3698,836;2842,316
Slovenia;Turkey;Export;  All Products;Trade Value (US$ Thousand);63777,914;68340,311;39511,374;49223,622;81221,188
Slovenia;Turkmenistan;Export;  All Products;Trade Value (US$ Thousand);1137,457;209,068;47,316;89,994;189,661
Slovenia;Turks and Caicos Isl.;Export;  All Products;Trade Value (US$ Thousand);37,865;;;;
Slovenia;Uganda;Export;  All Products;Trade Value (US$ Thousand);90,639;74,781;15,693;30,141;23,123
Slovenia;Ukraine;Export;  All Products;Trade Value (US$ Thousand);28850,839;30476,461;48243,444;82370,174;105166,926
Slovenia;United Arab Emirates;Export;  All Products;Trade Value (US$ Thousand);13967,535;15167,788;15925,297;22078,221;22490,903
Slovenia;United Kingdom;Export;  All Products;Trade Value (US$ Thousand);169944,683;186322,016;258749,731;253591,426;284495,187
Slovenia;United States;Export;  All Products;Trade Value (US$ Thousand);258748,973;270904,047;246102,854;284913,019;465033,607
Slovenia;Unspecified;Export;  All Products;Trade Value (US$ Thousand);5858,738;1569,374;40,684;46,932;47,388
Slovenia;Uruguay;Export;  All Products;Trade Value (US$ Thousand);1414,652;982,55;278,744;941,281;517,376
Slovenia;Uzbekistan;Export;  All Products;Trade Value (US$ Thousand);2336,641;1880,405;3335,436;1202,95;3504,863
Slovenia;Vanuatu;Export;  All Products;Trade Value (US$ Thousand);;;17,133;;
Slovenia;Venezuela;Export;  All Products;Trade Value (US$ Thousand);3948,003;2987,471;3039,683;1828,41;2288,924
Slovenia;Vietnam;Export;  All Products;Trade Value (US$ Thousand);47,435;8,785;183,393;289,273;534,846
Slovenia;Wallis and Futura Isl.;Export;  All Products;Trade Value (US$ Thousand);27,363;;1,896;2,921;
Slovenia;Yemen;Export;  All Products;Trade Value (US$ Thousand);803,265;1127,839;1932,194;1902,031;1314,836
Slovenia;Zambia;Export;  All Products;Trade Value (US$ Thousand);15,947;26,08;6,181;28,435;43,984
Slovenia;Zimbabwe;Export;  All Products;Trade Value (US$ Thousand);35,536;0,517;4,224;;46,668
