Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2004;2005;2006;2007;2008
Slovenia; World;Import;  All Products;Trade Value (US$ Thousand);17569445,22;19626300,22;23013428,11;29476189,62;33985543,85
Slovenia;Afghanistan;Import;  All Products;Trade Value (US$ Thousand);3,268;26,986;13,191;18,804;24,8
Slovenia;Albania;Import;  All Products;Trade Value (US$ Thousand);2496,488;2709,895;3837,426;1628,678;2122,902
Slovenia;Algeria;Import;  All Products;Trade Value (US$ Thousand);75018,864;104282,1;113209,167;115258,209;155140,059
Slovenia;American Samoa;Import;  All Products;Trade Value (US$ Thousand);2,226;55,251;60,197;38,162;36,814
Slovenia;Andorra;Import;  All Products;Trade Value (US$ Thousand);174,408;114,215;28,169;85,144;301,003
Slovenia;Angola;Import;  All Products;Trade Value (US$ Thousand);175,915;151,682;1256,345;198,006;115,387
Slovenia;Anguila;Import;  All Products;Trade Value (US$ Thousand);80,032;2,762;0,744;3,227;7,786
Slovenia;Antarctica;Import;  All Products;Trade Value (US$ Thousand);14,408;2,097;31,363;;
Slovenia;Antigua and Barbuda;Import;  All Products;Trade Value (US$ Thousand);29,775;7,579;26,444;101,29;17,062
Slovenia;Argentina;Import;  All Products;Trade Value (US$ Thousand);13612,483;91572,581;111132,446;165293,128;152317,002
Slovenia;Armenia;Import;  All Products;Trade Value (US$ Thousand);24,422;284,042;477,171;730,716;474,398
Slovenia;Aruba;Import;  All Products;Trade Value (US$ Thousand);17,68;63,254;104,372;181,024;174,99
Slovenia;Australia;Import;  All Products;Trade Value (US$ Thousand);16603,838;20494,618;17137,33;22940,507;17707,877
Slovenia;Austria;Import;  All Products;Trade Value (US$ Thousand);1447662,206;1552890,16;1897797,394;2458543,116;2825102,205
Slovenia;Azerbaijan;Import;  All Products;Trade Value (US$ Thousand);63,583;3292,957;114,052;729,644;69,371
Slovenia;Bahamas, The;Import;  All Products;Trade Value (US$ Thousand);148,725;162,3;212,497;327,046;323,91
Slovenia;Bahrain;Import;  All Products;Trade Value (US$ Thousand);25,37;380,52;212,995;921,784;32294,193
Slovenia;Bangladesh;Import;  All Products;Trade Value (US$ Thousand);9292,399;13452,353;22297,421;28898,066;40525,719
