Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;1999;2000;2001;2002;2003
Slovenia; World;Import;  All Products;Trade Value (US$ Thousand);10081416,84;10114677,69;10146304,38;10932233,22;13852408,35
Slovenia;Afghanistan;Import;  All Products;Trade Value (US$ Thousand);74,569;209,174;102,232;37,012;164,19
Slovenia;Albania;Import;  All Products;Trade Value (US$ Thousand);1804,841;819,777;163,611;299,155;561,009
Slovenia;Algeria;Import;  All Products;Trade Value (US$ Thousand);48248,724;73459,936;71932,572;51058,401;55144,76
Slovenia;American Samoa;Import;  All Products;Trade Value (US$ Thousand);;;0,206;2,444;
Slovenia;Andorra;Import;  All Products;Trade Value (US$ Thousand);21,246;8,543;6,218;0,099;0,39
Slovenia;Angola;Import;  All Products;Trade Value (US$ Thousand);10,622;45,904;1,338;4,84;22,11
Slovenia;Antarctica;Import;  All Products;Trade Value (US$ Thousand);;;15,599;0,001;1,228
Slovenia;Antigua and Barbuda;Import;  All Products;Trade Value (US$ Thousand);;;;0,04;0,012
Slovenia;Argentina;Import;  All Products;Trade Value (US$ Thousand);7733,407;9085,353;8705,823;9833,066;12902,599
Slovenia;Armenia;Import;  All Products;Trade Value (US$ Thousand);;9,67;1,342;17,486;7,593
Slovenia;Australia;Import;  All Products;Trade Value (US$ Thousand);13200,48;13088,616;12024,067;9059,395;16404,261
Slovenia;Austria;Import;  All Products;Trade Value (US$ Thousand);801446,125;823408,034;833952,458;874980,246;1154801,25
Slovenia;Azerbaijan;Import;  All Products;Trade Value (US$ Thousand);0,762;507,296;1895,586;297,705;
Slovenia;Bahamas, The;Import;  All Products;Trade Value (US$ Thousand);115,556;62,263;133,599;65,318;79,515
Slovenia;Bahrain;Import;  All Products;Trade Value (US$ Thousand);1123,633;395,849;675,142;82,141;0,424
Slovenia;Bangladesh;Import;  All Products;Trade Value (US$ Thousand);1627,844;1980,531;2585,905;3309,613;4831,464
Slovenia;Barbados;Import;  All Products;Trade Value (US$ Thousand);10,229;4,414;0,198;0,354;5,176
Slovenia;Belarus;Import;  All Products;Trade Value (US$ Thousand);3230,905;2590,22;2323,698;3607,128;7027,121
Slovenia;Belgium;Import;  All Products;Trade Value (US$ Thousand);147407,44;135034,396;141319,707;142850,244;169220,163
Slovenia;Belize;Import;  All Products;Trade Value (US$ Thousand);0,513;14,994;3,437;0,48;13,914
Slovenia;Benin;Import;  All Products;Trade Value (US$ Thousand);452,087;23,624;912,851;937,903;398,09
Slovenia;Bermuda;Import;  All Products;Trade Value (US$ Thousand);19,931;16,238;19,83;13,864;27,741
Slovenia;Bhutan;Import;  All Products;Trade Value (US$ Thousand);0,974;0,16;0,367;;
Slovenia;Bolivia;Import;  All Products;Trade Value (US$ Thousand);2,902;6,167;64,293;31,781;79,909
Slovenia;Bosnia and Herzegovina;Import;  All Products;Trade Value (US$ Thousand);55414,652;58641,05;63305,679;65743,818;90712,031
Slovenia;Botswana;Import;  All Products;Trade Value (US$ Thousand);;10,803;0,945;;5,183
Slovenia;Bouvet Island;Import;  All Products;Trade Value (US$ Thousand);;;;0,042;
Slovenia;Brazil;Import;  All Products;Trade Value (US$ Thousand);40020,894;42498,712;41234,138;40952,776;71814,168
Slovenia;British Indian Ocean Ter.;Import;  All Products;Trade Value (US$ Thousand);0,578;0,537;0,141;1,006;1,01
Slovenia;British Virgin Islands;Import;  All Products;Trade Value (US$ Thousand);43,88;30,458;221,28;80,451;250,872
Slovenia;Brunei;Import;  All Products;Trade Value (US$ Thousand);5,585;0,509;0,469;;23,08
Slovenia;Bulgaria;Import;  All Products;Trade Value (US$ Thousand);54922,175;45946,363;31136,478;35455,266;42706,429
Slovenia;Burkina Faso;Import;  All Products;Trade Value (US$ Thousand);334,115;441,561;248,635;441,547;519,453
Slovenia;Burundi;Import;  All Products;Trade Value (US$ Thousand);;0,133;33,421;7,536;4,475
Slovenia;Cambodia;Import;  All Products;Trade Value (US$ Thousand);89,355;234,019;429,562;582,875;668,007
Slovenia;Cameroon;Import;  All Products;Trade Value (US$ Thousand);675,722;1032,673;2654,157;4275,473;5108,337
Slovenia;Canada;Import;  All Products;Trade Value (US$ Thousand);54294,812;59344,85;40229,833;35079,244;51859,723
Slovenia;Cape Verde;Import;  All Products;Trade Value (US$ Thousand);;0,023;;;
Slovenia;Cayman Islands;Import;  All Products;Trade Value (US$ Thousand);0,502;12,256;0,3;0,166;0,774
Slovenia;Central African Republic;Import;  All Products;Trade Value (US$ Thousand);56,382;86,962;49,247;16,204;31,071
Slovenia;Chad;Import;  All Products;Trade Value (US$ Thousand);454,618;927,696;2041,772;467,804;1040,531
Slovenia;Chile;Import;  All Products;Trade Value (US$ Thousand);2450,401;3022,087;5431,509;6668,291;6338,702
Slovenia;China;Import;  All Products;Trade Value (US$ Thousand);135191,715;136168,964;158389,148;225511,308;330300,429
Slovenia;Christmas Island;Import;  All Products;Trade Value (US$ Thousand);;;0,015;11,702;13,824
Slovenia;Cocos (Keeling) Islands;Import;  All Products;Trade Value (US$ Thousand);0,827;;0,317;;0,159
Slovenia;Colombia;Import;  All Products;Trade Value (US$ Thousand);4693,761;5781,152;5669,289;6685,821;8477,237
Slovenia;Comoros;Import;  All Products;Trade Value (US$ Thousand);;0,067;0,137;1,776;0,227
Slovenia;Congo, Dem. Rep.;Import;  All Products;Trade Value (US$ Thousand);7,904;104,827;108,637;11,005;6,542
Slovenia;Congo, Rep.;Import;  All Products;Trade Value (US$ Thousand);110,541;60,986;19,325;14,576;152,46
Slovenia;Cook Islands;Import;  All Products;Trade Value (US$ Thousand);4,723;3,424;3,077;;1,486
Slovenia;Costa Rica;Import;  All Products;Trade Value (US$ Thousand);1973,341;1047,896;1616,604;1246,619;2617,776
Slovenia;Cote d'Ivoire;Import;  All Products;Trade Value (US$ Thousand);1352,986;1359,981;3452,863;1365,363;1078,27
Slovenia;Croatia;Import;  All Products;Trade Value (US$ Thousand);444006,526;463509,83;413685,423;408476,483;520506,615
Slovenia;Cuba;Import;  All Products;Trade Value (US$ Thousand);198,302;56,318;1050,912;1005,514;624,622
Slovenia;Cyprus;Import;  All Products;Trade Value (US$ Thousand);1030,258;1743,667;1382,861;1393,533;807,279
Slovenia;Czech Republic;Import;  All Products;Trade Value (US$ Thousand);280765,384;261707,577;261933,962;288610,119;368461,018
Slovenia;Denmark;Import;  All Products;Trade Value (US$ Thousand);53422,176;50949,004;55118,217;61163,174;73204,069
Slovenia;Djibouti;Import;  All Products;Trade Value (US$ Thousand);2,681;5,602;4,358;1,795;2,08
Slovenia;Dominica;Import;  All Products;Trade Value (US$ Thousand);;;4,01;3,97;2,098
Slovenia;Dominican Republic;Import;  All Products;Trade Value (US$ Thousand);55,931;106,803;116,157;208,658;284,751
Slovenia;East Timor;Import;  All Products;Trade Value (US$ Thousand);2,936;;1,207;0,173;
Slovenia;Ecuador;Import;  All Products;Trade Value (US$ Thousand);8215,984;5966,616;7992,647;8363,27;8649,964
Slovenia;Egypt, Arab Rep.;Import;  All Products;Trade Value (US$ Thousand);5115,923;3945,104;5255,166;5612,389;6177,507
Slovenia;El Salvador;Import;  All Products;Trade Value (US$ Thousand);103,825;146,124;54,115;140,518;32,063
Slovenia;Equatorial Guinea;Import;  All Products;Trade Value (US$ Thousand);6,173;0,142;1,339;0,534;0,293
Slovenia;Eritrea;Import;  All Products;Trade Value (US$ Thousand);;0,465;1,146;;0,265
Slovenia;Estonia;Import;  All Products;Trade Value (US$ Thousand);1071,547;2450,283;1491,239;1491,056;2312,163
Slovenia;Ethiopia(excludes Eritrea);Import;  All Products;Trade Value (US$ Thousand);154,488;72,618;186,404;140,534;295,018
Slovenia;Faeroe Islands;Import;  All Products;Trade Value (US$ Thousand);1,758;0,001;1,343;13,058;3,071
Slovenia;Falkland Island;Import;  All Products;Trade Value (US$ Thousand);9,961;;0,532;111,368;243,445
Slovenia;Fiji;Import;  All Products;Trade Value (US$ Thousand);14,022;80,4;56,552;22,859;6,391
Slovenia;Finland;Import;  All Products;Trade Value (US$ Thousand);53091,214;56509,047;52239,037;59959,777;83428,553
Slovenia;Fm Sudan;Import;  All Products;Trade Value (US$ Thousand);411,041;154,376;184,558;181,682;287,577
Slovenia;Fr. So. Ant. Tr;Import;  All Products;Trade Value (US$ Thousand);45,025;;180,335;23,52;95,437
Slovenia;France;Import;  All Products;Trade Value (US$ Thousand);1099681,729;1031861,32;1060726,57;1090323,959;1351896,202
Slovenia;French Polynesia;Import;  All Products;Trade Value (US$ Thousand);0,514;0,041;2,94;0,043;0,219
Slovenia;Gabon;Import;  All Products;Trade Value (US$ Thousand);31,914;37,268;44,67;4,182;7,088
Slovenia;Gambia, The;Import;  All Products;Trade Value (US$ Thousand);86,022;122,21;34,113;29,413;216,933
Slovenia;Georgia;Import;  All Products;Trade Value (US$ Thousand);495,582;40,143;0,069;23800,913;8429,617
Slovenia;Germany;Import;  All Products;Trade Value (US$ Thousand);2071549,693;1872114,143;1876907,706;2021796,759;2571252,296
Slovenia;Ghana;Import;  All Products;Trade Value (US$ Thousand);491,805;312,979;323,886;189,25;400,65
Slovenia;Gibraltar;Import;  All Products;Trade Value (US$ Thousand);3,831;49,419;3,056;10,972;10,695
Slovenia;Greece;Import;  All Products;Trade Value (US$ Thousand);24064,558;21334,074;31378,895;48232,709;41941,604
Slovenia;Greenland;Import;  All Products;Trade Value (US$ Thousand);;8,233;32,449;8,089;9,01
Slovenia;Grenada;Import;  All Products;Trade Value (US$ Thousand);27,066;371,677;2021,641;392,196;128,897
Slovenia;Guam;Import;  All Products;Trade Value (US$ Thousand);;;0,024;;
Slovenia;Guatemala;Import;  All Products;Trade Value (US$ Thousand);447,366;483,586;463,603;421,771;564,82
Slovenia;Guinea;Import;  All Products;Trade Value (US$ Thousand);1678,634;2068,282;4472,471;37,072;84,458
Slovenia;Guinea-Bissau;Import;  All Products;Trade Value (US$ Thousand);;;2,852;0,7;
Slovenia;Guyana;Import;  All Products;Trade Value (US$ Thousand);5,046;5,517;4,406;79,102;1,218
Slovenia;Haiti;Import;  All Products;Trade Value (US$ Thousand);17,668;1,354;0,431;0,68;3,783
Slovenia;Heard Island and McDonald Isla;Import;  All Products;Trade Value (US$ Thousand);;;0,285;;
Slovenia;Holy See;Import;  All Products;Trade Value (US$ Thousand);;21,38;1,994;0,007;
Slovenia;Honduras;Import;  All Products;Trade Value (US$ Thousand);274,857;613,426;189,248;180,647;769,126
Slovenia;Hong Kong, China;Import;  All Products;Trade Value (US$ Thousand);15258,11;14567,11;12842,542;12929,97;15508,887
Slovenia;Hungary;Import;  All Products;Trade Value (US$ Thousand);267034,165;334512,058;377701,623;383680,829;486141,845
Slovenia;Iceland;Import;  All Products;Trade Value (US$ Thousand);257,031;575,169;381,89;397,051;497,101
Slovenia;India;Import;  All Products;Trade Value (US$ Thousand);21195,369;22425,505;30600,45;31883,603;44477,506
Slovenia;Indonesia;Import;  All Products;Trade Value (US$ Thousand);42165,927;36898,018;39550,921;41523,377;50385,097
Slovenia;Iran, Islamic Rep.;Import;  All Products;Trade Value (US$ Thousand);1204,727;1629,245;1423,023;1894,981;1797,603
Slovenia;Iraq;Import;  All Products;Trade Value (US$ Thousand);4,732;29,568;9,188;;1,508
Slovenia;Ireland;Import;  All Products;Trade Value (US$ Thousand);38459,012;33250,134;31700,75;30188,609;44856,238
Slovenia;Israel;Import;  All Products;Trade Value (US$ Thousand);39604,142;61273,169;37545,315;25716,646;36680,85
Slovenia;Italy;Import;  All Products;Trade Value (US$ Thousand);1685244,043;1747932,34;1777483,747;1934749,505;2480283,746
Slovenia;Jamaica;Import;  All Products;Trade Value (US$ Thousand);17,467;39,962;25,709;43,306;34,509
