Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2009;2010;2011;2012;2013
Slovenia;Dominica;Export;  All Products;Trade Value (US$ Thousand);0,811;;;;12,112
Slovenia;Dominican Republic;Export;  All Products;Trade Value (US$ Thousand);686,602;836,736;1224,486;340,393;361,228
Slovenia;Ecuador;Export;  All Products;Trade Value (US$ Thousand);1359,304;2274,085;2240,861;2640,009;3881,92
Slovenia;Egypt, Arab Rep.;Export;  All Products;Trade Value (US$ Thousand);65107,744;36223,169;45721,001;51388,691;39650,121
Slovenia;El Salvador;Export;  All Products;Trade Value (US$ Thousand);16,73;10,992;131,698;37,873;75,511
Slovenia;Equatorial Guinea;Export;  All Products;Trade Value (US$ Thousand);;;13,247;100,032;1652,778
Slovenia;Eritrea;Export;  All Products;Trade Value (US$ Thousand);34,121;;;267,241;
Slovenia;Estonia;Export;  All Products;Trade Value (US$ Thousand);29441,963;36248,385;38940,525;41877,957;37297,746
Slovenia;Ethiopia(excludes Eritrea);Export;  All Products;Trade Value (US$ Thousand);277,355;574,428;592,381;680,476;458,449
Slovenia;Faeroe Islands;Export;  All Products;Trade Value (US$ Thousand);146,216;211,641;167,384;875,447;451,4
Slovenia;Fiji;Export;  All Products;Trade Value (US$ Thousand);8,861;;;6,009;
Slovenia;Finland;Export;  All Products;Trade Value (US$ Thousand);65918,345;57775,684;75971,085;65137,697;62985,178
Slovenia;Fm Sudan;Export;  All Products;Trade Value (US$ Thousand);3185,703;4129,542;7738,388;;
Slovenia;Fr. So. Ant. Tr;Export;  All Products;Trade Value (US$ Thousand);4,755;3,236;;6,575;2,476
Slovenia;France;Export;  All Products;Trade Value (US$ Thousand);1899643,174;1967012,779;1951967,594;1492785,539;1512941,273
Slovenia;French Polynesia;Export;  All Products;Trade Value (US$ Thousand);896,603;694,226;1096,714;763,814;750,635
Slovenia;Gabon;Export;  All Products;Trade Value (US$ Thousand);22,613;93,064;759,134;16,475;265,774
Slovenia;Gambia, The;Export;  All Products;Trade Value (US$ Thousand);;5,728;62,716;23,445;119,635
Slovenia;Georgia;Export;  All Products;Trade Value (US$ Thousand);8417,057;10819,211;15974,615;15377,303;17132,966
Slovenia;Germany;Export;  All Products;Trade Value (US$ Thousand);4410993,311;4795650,275;6112160,566;5730093,783;5834081,556
Slovenia;Ghana;Export;  All Products;Trade Value (US$ Thousand);5312,882;6335,438;6693,975;7715,359;12718,746
Slovenia;Gibraltar;Export;  All Products;Trade Value (US$ Thousand);32,191;8,734;;13,59;197,47
Slovenia;Greece;Export;  All Products;Trade Value (US$ Thousand);103811,318;82661,195;79091,751;74354,885;83748,283
Slovenia;Greenland;Export;  All Products;Trade Value (US$ Thousand);12,828;11,506;238,468;348,627;186,345
Slovenia;Grenada;Export;  All Products;Trade Value (US$ Thousand);;;3,91;;
Slovenia;Guatemala;Export;  All Products;Trade Value (US$ Thousand);129,069;53,19;35,048;440,97;131,043
Slovenia;Guinea;Export;  All Products;Trade Value (US$ Thousand);4,807;2,669;;216,911;741,225
Slovenia;Guinea-Bissau;Export;  All Products;Trade Value (US$ Thousand);;118,342;9,641;750,47;296,794
Slovenia;Guyana;Export;  All Products;Trade Value (US$ Thousand);79,909;;;;7,083
Slovenia;Haiti;Export;  All Products;Trade Value (US$ Thousand);18,715;356,601;2867,226;38,576;57,211
Slovenia;Heard Island and McDonald Isla;Export;  All Products;Trade Value (US$ Thousand);114,312;174,332;129,352;1,982;0,648
Slovenia;Holy See;Export;  All Products;Trade Value (US$ Thousand);7,467;26,152;;4,016;
Slovenia;Honduras;Export;  All Products;Trade Value (US$ Thousand);143,524;34,411;65,369;66,299;50,749
